student,title,type,status,final score
bulahumb,E03D19,EXAM,FAILED,0
burchgre,E03D19,EXAM,FAILED,0
carliete,E03D19,EXAM,FAILED,0
carlpage,E03D19,EXAM,REGISTERED,None
castorch,E03D19,EXAM,REGISTERED,None
cattermy,E03D19,EXAM,FAILED,0
cheryllg,E03D19,EXAM,REGISTERED,None
chromoss,E03D19,EXAM,FAILED,0
cicelyaa,E03D19,EXAM,REGISTERED,None
cletushi,E03D19,EXAM,FAILED,0
colemonj,E03D19,EXAM,FAILED,0
coonzulm,E03D19,EXAM,IN_PROGRESS,None
crissyfo,E03D19,EXAM,FAILED,0
czechcay,E03D19,EXAM,FAILED,0
danniela,E03D19,EXAM,REGISTERED,None
daphnejo,E03D19,EXAM,REGISTERED,None
darceyco,E03D19,EXAM,FAILED,0
darthhil,E03D19,EXAM,FAILED,0
delmybru,E03D19,EXAM,REGISTERED,None
dusktawa,E03D19,EXAM,FAILED,0
eccentrg,E03D19,EXAM,FAILED,0
eddarach,E03D19,EXAM,FAILED,0
eggsfenn,E03D19,EXAM,FAILED,0
eladiaam,E03D19,EXAM,REGISTERED,None
elektraw,E03D19,EXAM,FAILED,0
ellishen,E03D19,EXAM,FAILED,0
ernestlu,E03D19,EXAM,FAILED,0
evonchri,E03D19,EXAM,FAILED,0
fawnlexi,E03D19,EXAM,REGISTERED,None
fenrirre,E03D19,EXAM,FAILED,0
finnlick,E03D19,EXAM,FAILED,0
flatdill,E03D19,EXAM,FAILED,0
fluffyla,E03D19,EXAM,FAILED,0
forelhas,E03D19,EXAM,FAILED,0
fowlerqu,E03D19,EXAM,REGISTERED,None
freegano,E03D19,EXAM,FAILED,0
freidacl,E03D19,EXAM,FAILED,0
frisbeee,E03D19,EXAM,FAILED,0
furtivde,E03D19,EXAM,FAILED,0
fusesall,E03D19,EXAM,FAILED,0
futurete,E03D19,EXAM,FAILED,0
gatorlai,E03D19,EXAM,FAILED,0
gerriurt,E03D19,EXAM,REGISTERED,None
ghostast,E03D19,EXAM,REGISTERED,None
glossuju,E03D19,EXAM,FAILED,0
goldasha,E03D19,EXAM,FAILED,0
halliemi,E03D19,EXAM,FAILED,0
hardyter,E03D19,EXAM,IN_PROGRESS,None
harmundl,E03D19,EXAM,REGISTERED,None
hideousk,E03D19,EXAM,FAILED,0
hisakoin,E03D19,EXAM,FAILED,0
hugortim,E03D19,EXAM,FAILED,0
hullenla,E03D19,EXAM,FAILED,0
icarussu,E03D19,EXAM,FAILED,0
idellket,E03D19,EXAM,FAILED,0
ivernray,E03D19,EXAM,FAILED,0
jameebar,E03D19,EXAM,IN_PROGRESS,None
jammieas,E03D19,EXAM,REGISTERED,None
jarvisel,E03D19,EXAM,FAILED,0
javierdo,E03D19,EXAM,FAILED,0
jaynepik,E03D19,EXAM,FAILED,0
jennican,E03D19,EXAM,REGISTERED,None
jericado,E03D19,EXAM,REGISTERED,None
jinndomi,E03D19,EXAM,FAILED,0
joeannou,E03D19,EXAM,FAILED,0
jonahkar,E03D19,EXAM,FAILED,0
joserana,E03D19,EXAM,REGISTERED,None
kacicare,E03D19,EXAM,FAILED,0
kieshaco,E03D19,EXAM,FAILED,0
kirstinn,E03D19,EXAM,FAILED,0
kishamar,E03D19,EXAM,REGISTERED,None
kraiggil,E03D19,EXAM,REGISTERED,None
kristaba,E03D19,EXAM,IN_PROGRESS,None
krumarli,E03D19,EXAM,FAILED,0
lasshild,E03D19,EXAM,REGISTERED,None
leenaeli,E03D19,EXAM,REGISTERED,None
levelpre,E03D19,EXAM,IN_PROGRESS,None
leygoodd,E03D19,EXAM,FAILED,0
lidapryo,E03D19,EXAM,REGISTERED,None
lilliams,E03D19,EXAM,REGISTERED,None
lingtemp,E03D19,EXAM,REGISTERED,None
lophandn,E03D19,EXAM,IN_PROGRESS,None
lottfred,E03D19,EXAM,FAILED,0
loycemuc,E03D19,EXAM,IN_PROGRESS,None
malloryc,E03D19,EXAM,REGISTERED,None
marisell,E03D19,EXAM,FAILED,0
marlynto,E03D19,EXAM,IN_PROGRESS,None
marthaqu,E03D19,EXAM,IN_PROGRESS,None
matthewb,E03D19,EXAM,FAILED,0
meterpla,E03D19,EXAM,FAILED,0
michelez,E03D19,EXAM,FAILED,0
migasbod,E03D19,EXAM,FAILED,0
minedran,E03D19,EXAM,FAILED,0
molochmy,E03D19,EXAM,FAILED,0
mugglesk,E03D19,EXAM,FAILED,0
murkybea,E03D19,EXAM,FAILED,0
ninonanc,E03D19,EXAM,FAILED,0
noeliagy,E03D19,EXAM,REGISTERED,None
normawon,E03D19,EXAM,REGISTERED,None
novercra,E03D19,EXAM,FAILED,0
olympewi,E03D19,EXAM,REGISTERED,None
onionslo,E03D19,EXAM,FAILED,0
owendidi,E03D19,EXAM,FAILED,0
patchesh,E03D19,EXAM,FAILED,0
pendantp,E03D19,EXAM,FAILED,0
phuongwa,E03D19,EXAM,REGISTERED,None
rambtoco,E03D19,EXAM,FAILED,0
rammussc,E03D19,EXAM,REGISTERED,None
raulcrus,E03D19,EXAM,IN_PROGRESS,None
rebaavri,E03D19,EXAM,REGISTERED,None
redfishe,E03D19,EXAM,REGISTERED,None
rethashe,E03D19,EXAM,FAILED,0
rignesap,E03D19,EXAM,IN_PROGRESS,None
rikkilam,E03D19,EXAM,FAILED,0
rogelios,E03D19,EXAM,FAILED,0
rolleyva,E03D19,EXAM,IN_PROGRESS,None
