student,title,type,status,final score
staceefr,T01D01,INDIVIDUAL,FAILED,0
stilgars,T01D01,INDIVIDUAL,FAILED,0
susyping,T01D01,INDIVIDUAL,FAILED,0
szyslakl,T01D01,INDIVIDUAL,FAILED,0
tannafri,T01D01,INDIVIDUAL,FAILED,0
tempehja,T01D01,INDIVIDUAL,FAILED,0
tresafog,T01D01,INDIVIDUAL,ACCEPTED,100
ullhorco,T01D01,INDIVIDUAL,FAILED,0
welkerbr,T01D01,INDIVIDUAL,FAILED,0
ziggsrhi,T01D01,INDIVIDUAL,FAILED,0
